distance,consume,speed,temp_inside,temp_outside,AC,rain,sun,Liter,gas_type_E10,gas_type_SP98
211.0,4.816326530612245,80,22.0,20,0,0,0,1016.2448979591837,0,1
19.596153846153847,4.816326530612245,90,22.0,21,0,0,1,94.38147566718996,0,1
19.596153846153847,4.816326530612245,27,22.0,27,0,0,1,94.38147566718996,0,1
19.596153846153847,4.816326530612245,52,22.0,15,0,1,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,43,22.0,24,0,0,0,94.38147566718996,0,1
19.596153846153847,4.0,48,22.0,15,0,0,0,78.38461538461539,0,1
19.596153846153847,4.816326530612245,29,22.0,26,0,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,49,22.0,17,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,43,22.0,24,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,43,22.0,17,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,21,22.0,24,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,59,22.0,24,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,58,22.0,25,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,47,25.0,27,1,0,1,94.38147566718996,1,0
19.596153846153847,4.816326530612245,26,25.0,18,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,87,21.93491124260355,22,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,58,24.0,21,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,43,21.93491124260355,16,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,50,21.93491124260355,21,0,0,0,94.38147566718996,1,0
16.0,4.816326530612245,45,22.0,17,0,0,0,77.06122448979592,1,0
16.0,4.816326530612245,41,22.0,15,0,0,0,77.06122448979592,1,0
19.596153846153847,4.816326530612245,45,22.0,24,0,0,0,94.38147566718996,1,0
16.0,4.0,43,22.0,16,0,0,0,64.0,1,0
21.0,4.816326530612245,37,22.0,21,0,0,0,101.14285714285714,1,0
19.596153846153847,4.816326530612245,47,22.0,24,0,0,0,94.38147566718996,1,0
16.0,4.816326530612245,42,22.0,17,0,0,0,77.06122448979592,1,0
19.596153846153847,4.816326530612245,30,25.0,16,1,1,0,94.38147566718996,1,0
16.0,4.0,42,22.0,15,0,0,0,64.0,1,0
19.596153846153847,4.816326530612245,40,22.0,18,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,35,22.0,16,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,50,22.0,25,0,0,0,94.38147566718996,1,0
19.596153846153847,4.816326530612245,46,22.0,16,0,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,36,22.0,18,0,1,0,94.38147566718996,0,1
16.0,4.816326530612245,46,22.0,17,0,0,0,77.06122448979592,0,1
19.596153846153847,4.0,35,22.0,23,0,0,0,78.38461538461539,0,1
16.0,4.816326530612245,44,22.0,16,0,0,0,77.06122448979592,0,1
19.596153846153847,4.816326530612245,46,22.0,23,0,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,23,22.0,23,0,0,1,94.38147566718996,0,1
17.0,4.816326530612245,48,22.0,16,0,0,0,81.87755102040816,0,1
19.596153846153847,5.0,35,21.93491124260355,18,0,0,0,97.98076923076923,0,1
19.596153846153847,5.0,33,22.0,24,0,0,1,97.98076923076923,0,1
19.596153846153847,4.816326530612245,36,22.0,22,0,0,0,94.38147566718996,0,1
6.0,4.816326530612245,27,22.0,17,0,0,0,28.89795918367347,0,1
16.0,4.816326530612245,45,22.0,15,0,0,0,77.06122448979592,0,1
19.596153846153847,4.816326530612245,55,22.0,18,0,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,39,22.0,23,0,0,0,94.38147566718996,0,1
16.0,4.816326530612245,35,22.0,18,0,0,0,77.06122448979592,0,1
19.596153846153847,4.816326530612245,52,22.0,26,0,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,48,21.93491124260355,30,1,0,1,94.38147566718996,0,1
19.596153846153847,5.0,48,21.93491124260355,31,1,0,0,97.98076923076923,0,1
16.0,4.0,43,22.0,21,1,0,0,64.0,0,1
19.596153846153847,4.816326530612245,42,22.0,30,0,0,0,94.38147566718996,0,1
16.0,4.816326530612245,43,22.0,19,0,0,0,77.06122448979592,0,1
19.596153846153847,4.816326530612245,33,22.0,21,0,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,47,22.0,26,0,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,16,24.0,27,1,0,0,94.38147566718996,0,1
19.596153846153847,4.0,44,25.0,23,1,0,0,78.38461538461539,0,1
19.596153846153847,4.816326530612245,33,25.0,19,0,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,36,25.0,22,0,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,49,22.0,26,0,0,1,94.38147566718996,0,1
19.596153846153847,4.816326530612245,39,21.93491124260355,17,1,0,0,94.38147566718996,0,1
19.596153846153847,4.816326530612245,44,21.93491124260355,23,0,0,1,94.38147566718996,0,1
19.596153846153847,5.0,52,21.93491124260355,27,0,0,0,97.98076923076923,0,1
19.596153846153847,4.816326530612245,33,21.93491124260355,28,0,0,1,94.38147566718996,0,1
19.596153846153847,4.816326530612245,33,21.93491124260355,28,0,0,1,94.38147566718996,0,1
16.0,4.816326530612245,39,21.93491124260355,18,0,0,0,77.06122448979592,0,1
19.596153846153847,4.816326530612245,38,25.0,31,1,0,0,94.38147566718996,0,1
16.0,4.816326530612245,45,25.0,19,0,0,0,77.06122448979592,0,1
19.596153846153847,4.816326530612245,42,25.0,31,1,0,0,94.38147566718996,0,1
19.596153846153847,5.0,25,25.0,30,1,0,0,97.98076923076923,0,1
